customer_id,transaction_id,account_id,device_id,ip_address,merchant_id,transaction_date,age,gender,region,tenure_months,annual_spend_usd,num_purchases,avg_order_value,returns_count,loyalty_tier,last_purchase_days,email_opt_in,churned
C00898,TXN000898,ACC00898,DEV00898,219.162.40.187,MER006,2023-05-15,44.0,Female,North,7,11231.44,88,144.77,3,Bronze,169.0,True,1
C00899,TXN000899,ACC00899,DEV00899,15.62.226.223,MER017,2023-10-09,43.0,Female,West,9,3290.91,75,41.82,10,Silver,94.0,True,0
C00900,TXN000900,ACC00900,DEV00900,12.97.24.69,MER040,2023-08-26,27.0,Female,South,74,1215.15,34,36.92,9,Bronze,77.0,False,0
C00901,TXN000901,ACC00901,DEV00901,246.50.163.205,MER050,2023-11-28,31.0,Male,East,1,15193.12,54,295.05,0,Silver,14.0,True,1
C00902,TXN000902,ACC00902,DEV00902,224.90.178.123,MER048,2023-05-07,35.0,Male,South,6,1306.82,54,20.64,7,Bronze,140.0,True,1
C00903,TXN000903,ACC00903,DEV00903,28.57.191.175,MER030,2023-03-29,18.0,Female,East,27,26362.87,72,425.91,8,Bronze,361.0,True,0
C00904,TXN000904,ACC00904,DEV00904,133.199.176.87,MER005,2023-06-16,47.0,Female,West,107,2581.68,25,86.14,6,Bronze,343.0,True,0
C00905,TXN000905,ACC00905,DEV00905,75.241.247.8,MER049,2023-07-05,45.0,Female,South,56,9940.44,34,307.22,7,Silver,252.0,True,0
C00906,TXN000906,ACC00906,DEV00906,201.34.219.150,MER008,2023-06-17,37.0,Female,West,86,6036.56,25,227.9,0,Gold,133.0,False,0
C00907,TXN000907,ACC00907,DEV00907,175.179.154.64,MER014,2023-10-31,28.0,Female,South,50,8084.58,30,227.0,0,Bronze,190.0,True,0
C00908,TXN000908,ACC00908,DEV00908,206.141.139.81,MER049,2023-01-17,74.0,Female,North,21,632.14,17,45.18,0,Bronze,277.0,False,0
C00909,TXN000909,ACC00909,DEV00909,3.141.88.168,MER026,2023-07-12,57.0,Male,North,45,1886.3,4,403.35,1,Bronze,1.0,True,1
C00910,TXN000910,ACC00910,DEV00910,93.248.173.116,MER010,2023-06-07,,Female,South,12,43675.39,95,447.6,10,Gold,337.0,True,0
C00911,TXN000911,ACC00911,DEV00911,180.165.158.147,MER026,2023-03-18,59.0,Male,East,93,133.27,8,15.4,6,Bronze,318.0,False,0
C00912,TXN000912,ACC00912,DEV00912,237.81.110.65,MER004,2023-08-22,39.0,Female,West,23,,89,97.52,8,Gold,355.0,False,0
C00913,TXN000913,ACC00913,DEV00913,145.251.155.53,MER016,2023-10-20,30.0,Female,West,46,458.96,1,452.91,3,Bronze,35.0,False,0
C00914,TXN000914,ACC00914,DEV00914,235.201.112.38,MER048,2023-07-19,57.0,Male,East,118,23293.26,78,279.25,10,Bronze,346.0,True,0
C00915,TXN000915,ACC00915,DEV00915,103.205.147.48,MER015,2023-02-01,62.0,Male,South,72,2707.92,33,83.52,2,Gold,224.0,False,0
C00916,TXN000916,ACC00916,DEV00916,41.246.114.175,MER045,2023-01-28,55.0,Male,North,56,4902.37,52,109.37,9,Silver,203.0,False,0
C00917,TXN000917,ACC00917,DEV00917,92.23.105.177,MER028,2023-06-03,50.0,Female,West,66,8678.74,29,333.39,0,Bronze,66.0,False,0
C00918,TXN000918,ACC00918,DEV00918,85.154.112.86,MER033,2023-09-01,18.0,Male,South,95,20846.2,50,365.16,0,Platinum,180.0,False,0
C00919,TXN000919,ACC00919,DEV00919,65.67.65.183,MER036,2023-04-25,54.0,Male,West,31,11369.54,46,303.72,0,Bronze,133.0,False,0
C00920,TXN000920,ACC00920,DEV00920,86.189.80.84,MER028,2023-04-23,53.0,Female,East,77,27395.39,53,477.04,8,Bronze,361.0,True,0
C00921,TXN000921,ACC00921,DEV00921,235.223.102.69,MER002,2023-11-10,41.0,Male,West,105,12097.86,40,252.09,2,Bronze,124.0,False,0
C00922,TXN000922,ACC00922,DEV00922,182.18.116.153,MER046,2023-01-06,32.0,Female,West,69,6813.41,54,157.13,4,Silver,80.0,False,0
C00923,TXN000923,ACC00923,DEV00923,172.28.1.71,MER024,2023-01-30,74.0,Female,East,54,17494.72,83,243.84,5,Gold,346.0,False,0
C00924,TXN000924,ACC00924,DEV00924,31.129.234.73,MER033,2023-02-26,39.0,Male,East,18,8765.37,44,186.24,8,Bronze,69.0,False,0
C00925,TXN000925,ACC00925,DEV00925,116.55.12.179,MER028,2023-12-26,33.0,Male,North,30,3657.32,37,119.96,3,Platinum,331.0,True,0
C00926,TXN000926,ACC00926,DEV00926,66.139.174.214,MER033,2023-07-01,58.0,Other,North,114,471.63,14,32.52,0,Silver,352.0,True,0
C00927,TXN000927,ACC00927,DEV00927,48.148.232.123,MER018,2023-02-27,45.0,Female,East,65,7056.64,36,182.58,4,Platinum,113.0,True,0
C00928,TXN000928,ACC00928,DEV00928,11.67.202.202,MER043,2023-04-24,50.0,Male,East,37,4826.03,13,358.59,3,Gold,252.0,False,0
C00929,TXN000929,ACC00929,DEV00929,80.51.75.62,MER012,2023-12-20,55.0,Female,East,51,342.07,19,19.03,8,Platinum,291.0,False,0
C00930,TXN000930,ACC00930,DEV00930,189.214.12.189,MER033,2023-09-11,39.0,Female,South,70,23325.23,96,225.2,8,Silver,196.0,False,0
C00931,TXN000931,ACC00931,DEV00931,192.156.222.10,MER029,2023-03-23,26.0,Male,East,65,3040.55,9,325.56,1,Bronze,255.0,False,0
C00932,TXN000932,ACC00932,DEV00932,178.33.228.127,MER026,2023-03-29,27.0,Female,West,84,13374.66,49,309.1,8,Silver,49.0,True,1
C00933,TXN000933,ACC00933,DEV00933,24.190.191.118,MER002,2023-01-28,72.0,Female,North,31,33635.56,84,390.56,0,Silver,189.0,True,0
C00934,TXN000934,ACC00934,DEV00934,79.5.231.47,MER020,2023-10-10,47.0,Male,South,78,45057.35,96,407.15,6,Silver,188.0,True,0
C00935,TXN000935,ACC00935,DEV00935,215.150.175.177,MER003,2023-02-20,42.0,Female,West,54,5740.2,15,358.74,4,Gold,207.0,False,0
C00936,TXN000936,ACC00936,DEV00936,218.9.252.12,MER026,2023-04-15,36.0,Male,North,113,1014.71,17,60.37,3,Bronze,,True,0
C00937,TXN000937,ACC00937,DEV00937,254.67.215.22,MER035,2023-05-08,59.0,Male,South,19,8566.53,38,242.76,5,Gold,302.0,False,0
C00938,TXN000938,ACC00938,DEV00938,118.138.243.32,MER027,2023-08-15,70.0,Male,South,18,14282.08,56,305.67,3,Bronze,221.0,False,0
C00939,TXN000939,ACC00939,DEV00939,10.165.13.198,MER038,2023-08-10,62.0,Female,East,56,11233.62,96,130.33,8,Platinum,148.0,True,0
C00940,TXN000940,ACC00940,DEV00940,10.247.136.241,MER019,2023-10-19,48.0,Female,South,62,521.18,21,30.85,10,Bronze,148.0,False,0
C00941,TXN000941,ACC00941,DEV00941,33.70.116.8,MER016,2023-04-19,45.0,Female,West,83,2428.15,17,119.56,8,Bronze,8.0,True,0
C00942,TXN000942,ACC00942,DEV00942,27.84.188.180,MER023,2023-05-21,68.0,Male,North,49,5383.21,26,232.9,4,Gold,202.0,True,0
C00943,TXN000943,ACC00943,DEV00943,23.16.167.92,MER012,2023-05-22,67.0,Female,South,110,21087.97,88,212.83,5,Gold,93.0,True,0
C00944,TXN000944,ACC00944,DEV00944,202.76.93.56,MER041,2023-01-18,40.0,Female,East,57,335.08,4,96.57,4,Gold,324.0,True,1
C00945,TXN000945,ACC00945,DEV00945,68.180.120.168,MER041,2023-09-27,73.0,Male,North,16,14746.98,39,413.96,8,Platinum,283.0,True,0
C00946,TXN000946,ACC00946,DEV00946,20.137.117.232,MER021,2023-07-15,65.0,Male,West,15,5381.23,12,463.59,6,Bronze,334.0,True,0
C00947,TXN000947,ACC00947,DEV00947,108.27.178.39,MER040,2023-06-23,67.0,Female,East,117,1616.45,16,108.66,5,Gold,,True,0
C00948,TXN000948,ACC00948,DEV00948,231.98.200.167,MER002,2023-12-30,21.0,Male,West,17,,92,465.49,4,Bronze,147.0,True,0
C00949,TXN000949,ACC00949,DEV00949,119.149.47.19,MER008,2023-03-07,25.0,Female,South,114,22.18,1,18.75,4,Silver,157.0,True,0
C00950,TXN000950,ACC00950,DEV00950,195.244.219.78,MER015,2023-12-20,35.0,Female,South,34,17581.38,33,463.23,6,Silver,222.0,True,0
C00951,TXN000951,ACC00951,DEV00951,91.92.179.159,MER020,2023-09-06,62.0,Male,West,12,37759.46,92,476.45,7,Bronze,158.0,False,1
C00952,TXN000952,ACC00952,DEV00952,203.241.100.169,MER012,2023-03-22,22.0,Other,North,37,1077.92,61,15.91,4,Silver,102.0,True,1
C00953,TXN000953,ACC00953,DEV00953,128.243.90.48,MER026,2023-09-05,22.0,Female,South,74,2638.57,8,383.88,8,Gold,259.0,True,0
C00954,TXN000954,ACC00954,DEV00954,97.158.243.211,MER040,2023-10-03,19.0,Female,South,52,26586.12,47,485.4,9,Bronze,165.0,False,0
C00955,TXN000955,ACC00955,DEV00955,5.130.41.92,MER023,2023-05-13,29.0,Female,South,95,44799.32,98,453.89,4,Platinum,344.0,False,0
C00956,TXN000956,ACC00956,DEV00956,240.251.40.36,MER023,2023-05-06,71.0,Male,South,74,18608.48,41,485.65,9,Silver,81.0,False,0
C00957,TXN000957,ACC00957,DEV00957,177.105.110.222,MER003,2023-11-01,59.0,Female,East,49,12788.56,53,279.66,1,Bronze,162.0,False,0
C00958,TXN000958,ACC00958,DEV00958,234.229.199.250,MER015,2023-02-28,59.0,Male,North,77,2098.88,54,48.3,10,Silver,194.0,True,0
C00959,TXN000959,ACC00959,DEV00959,183.225.138.13,MER041,2023-01-05,34.0,Male,West,117,25688.46,67,426.4,3,Bronze,332.0,False,0
C00960,TXN000960,ACC00960,DEV00960,208.237.80.109,MER041,2023-09-01,54.0,Male,West,50,6882.71,19,310.78,6,Bronze,212.0,True,1
C00961,TXN000961,ACC00961,DEV00961,146.166.172.101,MER006,2023-11-27,63.0,Male,North,19,29250.95,84,311.22,3,Silver,26.0,True,0
C00962,TXN000962,ACC00962,DEV00962,218.207.240.147,MER001,2023-07-02,48.0,Male,West,50,25220.14,99,214.45,4,Bronze,124.0,True,0
C00963,TXN000963,ACC00963,DEV00963,20.215.21.50,MER042,2023-02-19,67.0,Male,South,101,3657.85,15,290.2,3,Bronze,324.0,False,0
C00964,TXN000964,ACC00964,DEV00964,73.47.184.112,MER009,2023-07-16,51.0,Other,North,27,7248.25,82,85.25,7,Gold,100.0,True,1
C00965,TXN000965,ACC00965,DEV00965,56.2.55.176,MER029,2023-04-02,36.0,Male,South,114,27577.12,82,372.49,0,Bronze,125.0,True,0
C00966,TXN000966,ACC00966,DEV00966,202.76.19.142,MER042,2023-10-29,55.0,Male,West,71,3567.24,75,46.76,9,Gold,56.0,True,0
C00967,TXN000967,ACC00967,DEV00967,199.18.203.44,MER040,2023-08-12,72.0,Male,West,73,12965.24,38,367.59,9,Gold,263.0,False,0
C00968,TXN000968,ACC00968,DEV00968,66.159.14.78,MER028,2023-05-03,65.0,Female,East,39,18287.82,47,426.0,6,Bronze,51.0,True,0
C00969,TXN000969,ACC00969,DEV00969,36.55.197.59,MER019,2023-08-16,46.0,Male,West,111,20886.08,84,241.51,6,Silver,135.0,True,1
C00970,TXN000970,ACC00970,DEV00970,12.55.23.159,MER039,2023-09-01,52.0,Female,South,5,3630.53,16,259.82,7,Bronze,260.0,True,0
C00971,TXN000971,ACC00971,DEV00971,248.43.186.93,MER035,2023-09-05,74.0,Female,West,36,13360.32,83,162.98,2,Silver,327.0,False,0
C00972,TXN000972,ACC00972,DEV00972,19.175.54.131,MER042,2023-05-14,61.0,Male,East,51,47828.91,93,485.03,8,Bronze,81.0,True,0
C00973,TXN000973,ACC00973,DEV00973,129.152.35.64,MER026,2023-07-28,47.0,Other,North,58,,69,369.23,2,Platinum,122.0,False,0
C00974,TXN000974,ACC00974,DEV00974,188.237.3.106,MER048,2023-01-16,34.0,Male,North,57,7828.2,35,190.8,7,Bronze,44.0,True,0
C00975,TXN000975,ACC00975,DEV00975,224.73.114.230,MER039,2023-05-28,70.0,Female,South,18,5369.23,56,95.66,3,Silver,160.0,True,0
C00976,TXN000976,ACC00976,DEV00976,247.167.177.156,MER004,2023-05-18,74.0,Male,North,28,795.72,6,117.59,8,Bronze,365.0,True,0
C00977,TXN000977,ACC00977,DEV00977,73.226.9.15,MER015,2023-07-15,22.0,Female,South,12,23681.41,94,237.32,8,Bronze,112.0,True,0
C00978,TXN000978,ACC00978,DEV00978,153.213.207.173,MER040,2023-12-13,19.0,Female,West,69,17902.37,35,471.86,2,Silver,95.0,True,0
C00979,TXN000979,ACC00979,DEV00979,96.92.109.66,MER006,2023-12-15,24.0,Male,North,43,2410.16,6,369.73,6,Silver,146.0,True,1
C00980,TXN000980,ACC00980,DEV00980,107.27.82.240,MER036,2023-06-26,40.0,Male,East,68,10623.61,80,115.47,5,Platinum,328.0,False,0
C00981,TXN000981,ACC00981,DEV00981,180.37.73.66,MER018,2023-08-24,27.0,Male,West,71,29751.07,66,431.18,3,Bronze,,True,0
C00982,TXN000982,ACC00982,DEV00982,72.176.228.181,MER011,2023-02-09,69.0,Male,South,85,11213.53,63,195.32,6,Bronze,223.0,True,0
C00983,TXN000983,ACC00983,DEV00983,125.41.37.207,MER027,2023-06-26,71.0,Other,East,66,2153.29,6,427.34,10,Bronze,285.0,True,0
C00984,TXN000984,ACC00984,DEV00984,173.130.147.216,MER047,2023-09-09,28.0,Female,South,78,10175.51,76,128.43,0,Bronze,262.0,True,0
C00985,TXN000985,ACC00985,DEV00985,207.23.101.11,MER045,2023-09-07,66.0,Female,South,71,16564.68,64,313.14,10,Gold,219.0,True,0
C00986,TXN000986,ACC00986,DEV00986,98.162.53.39,MER021,2023-12-18,26.0,Female,West,79,33283.75,80,464.07,9,Platinum,205.0,True,0
C00987,TXN000987,ACC00987,DEV00987,125.134.182.4,MER001,2023-06-20,63.0,Female,East,74,9329.82,83,136.37,5,Gold,195.0,True,0
C00988,TXN000988,ACC00988,DEV00988,63.199.174.229,MER045,2023-11-28,39.0,Female,South,38,7840.03,22,349.53,6,Bronze,66.0,True,0
C00989,TXN000989,ACC00989,DEV00989,207.214.130.244,MER045,2023-12-24,20.0,Male,West,30,9387.24,22,493.78,4,Silver,152.0,False,0
C00990,TXN000990,ACC00990,DEV00990,106.230.100.113,MER031,2023-07-28,42.0,Male,West,95,8136.61,93,83.79,1,Gold,310.0,False,0
C00991,TXN000991,ACC00991,DEV00991,175.102.38.228,MER032,2023-02-03,65.0,Male,West,42,3214.27,54,53.32,6,Bronze,15.0,False,0
C00992,TXN000992,ACC00992,DEV00992,116.236.102.248,MER027,2023-05-18,72.0,Male,West,66,,44,340.36,8,Silver,303.0,True,0
C00993,TXN000993,ACC00993,DEV00993,154.196.192.52,MER001,2023-10-07,25.0,Male,South,24,4727.76,29,176.47,2,Bronze,207.0,False,1
C00994,TXN000994,ACC00994,DEV00994,208.241.168.241,MER008,2023-07-31,66.0,Male,South,52,2930.52,64,44.91,7,Bronze,128.0,True,0
C00995,TXN000995,ACC00995,DEV00995,215.170.122.218,MER008,2023-12-08,35.0,Male,North,64,18925.68,76,242.9,8,Gold,42.0,True,0
C00996,TXN000996,ACC00996,DEV00996,48.143.208.240,MER046,2023-10-25,44.0,Male,East,76,375.24,1,379.35,8,Bronze,279.0,False,0
C00997,TXN000997,ACC00997,DEV00997,68.24.85.220,MER003,2023-01-24,24.0,Male,West,64,8903.94,56,149.71,3,Platinum,1.0,True,0
C00998,TXN000998,ACC00998,DEV00998,134.15.31.87,MER028,2023-11-11,74.0,Male,East,44,15397.23,100,174.17,4,Bronze,199.0,True,0
C00999,TXN000999,ACC00999,DEV00999,88.35.126.122,MER019,2023-05-11,63.0,Male,East,116,14666.59,29,424.39,4,Bronze,60.0,False,0
C01000,TXN001000,ACC01000,DEV01000,51.59.169.242,MER001,2023-10-26,55.0,Female,West,62,6445.6,29,264.84,9,Bronze,332.0,True,0
C00442,TXN000442,ACC00442,DEV00442,123.102.24.204,MER016,2023-10-06,64.0,Female,West,37,1530.97,52,34.07,3,Bronze,64.0,True,0
C00432,TXN000432,ACC00432,DEV00432,95.22.23.83,MER004,2023-03-14,19.0,Male,East,89,6404.23,19,309.99,8,Silver,108.0,True,0
C00228,TXN000228,ACC00228,DEV00228,68.170.251.190,MER037,2023-08-26,22.0,Female,West,70,19914.75,99,243.28,7,Bronze,52.0,False,0
C00644,TXN000644,ACC00644,DEV00644,89.203.239.30,MER028,2023-11-05,41.0,Male,East,58,7439.94,60,108.28,4,Platinum,39.0,True,0
C00171,TXN000171,ACC00171,DEV00171,134.222.253.231,MER027,2023-06-13,51.0,Male,East,13,12386.49,63,203.3,5,Bronze,93.0,True,0
C00342,TXN000342,ACC00342,DEV00342,126.151.10.210,MER049,2023-08-13,21.0,Male,East,35,4720.27,14,407.37,10,Silver,72.0,True,0
C00311,TXN000311,ACC00311,DEV00311,148.206.87.70,MER016,2023-12-17,35.0,Male,North,80,12846.15,53,202.32,5,Silver,316.0,True,0
C00596,TXN000596,ACC00596,DEV00596,89.134.121.69,MER014,2023-11-28,52.0,Female,South,97,6811.86,17,343.85,5,Silver,112.0,True,0
C00557,TXN000557,ACC00557,DEV00557,179.173.16.135,MER039,2023-05-13,35.0,Male,South,89,33950.2,90,465.7,1,Silver,145.0,True,0
C00489,TXN000489,ACC00489,DEV00489,180.209.222.50,MER002,2023-05-13,67.0,Female,North,92,4553.4,12,449.41,1,Platinum,309.0,True,1
C00107,TXN000107,ACC00107,DEV00107,88.98.161.153,MER038,2023-08-14,51.0,Male,West,94,1809.96,25,66.7,0,Gold,34.0,False,0
C00275,TXN000275,ACC00275,DEV00275,11.184.241.72,MER005,2023-02-09,61.0,Female,South,51,6428.69,77,72.75,6,Bronze,31.0,True,0
C00864,TXN000864,ACC00864,DEV00864,230.30.95.68,MER002,2023-04-01,34.0,Female,East,93,8575.71,38,268.12,6,Platinum,288.0,False,1
C00330,TXN000330,ACC00330,DEV00330,138.201.64.108,MER020,2023-03-18,22.0,Female,North,67,3101.66,35,88.69,6,Platinum,82.0,False,0
C00896,TXN000896,ACC00896,DEV00896,93.182.6.128,MER035,2023-09-01,59.0,Female,North,74,6949.31,86,96.73,8,Silver,299.0,True,0
C00798,TXN000798,ACC00798,DEV00798,56.157.241.226,MER050,2023-07-13,36.0,Male,West,56,2718.88,19,152.02,7,Bronze,9.0,True,0
C00298,TXN000298,ACC00298,DEV00298,251.254.196.89,MER042,2023-06-08,44.0,Female,South,53,5077.83,68,91.37,9,Silver,97.0,False,0
C00102,TXN000102,ACC00102,DEV00102,79.142.126.48,MER020,2023-04-16,53.0,Female,North,24,6998.16,47,174.7,9,Platinum,338.0,True,0
C00847,TXN000847,ACC00847,DEV00847,130.104.243.58,MER033,2023-10-28,22.0,Female,East,19,6219.23,41,169.86,1,Gold,171.0,False,0
C00950,TXN000950,ACC00950,DEV00950,195.244.219.78,MER015,2023-12-20,35.0,Female,South,34,17581.38,33,463.23,6,Silver,222.0,True,0
